report_month,dept_name,ward_code,service,budget_allocated,actual_spend,revenue_collected,outstanding_debt,payment_rate,data_source
31-08-2024,WATER SERVICES,Ward-22,Refuse,21979358,21172574,3843905,1971322,52.1,FIN_SYS_A
31-08-2024,WATER SERVICES,Ward-23,Water,6919046,24280973,2501211,4836522,89.3,FIN_SYS_B
31-08-2024,water services,Ward-24,Electricity,18482805,10613329,6694880,7639591,50.4,FIN_SYS_B
31-08-2024,water services,Ward-25,Water,4936264,28313388,4223822,7653818,59.6,FIN_SYS_A
31-08-2024,WATER SERVICES,Ward-26,Refuse,20141900,6998026,19563477,4554492,68.7,FIN_SYS_A
31-08-2024,water services,Ward-27,Rates,8503483,18126895,3341667,4226976,94.5,FIN_SYS_B
31-08-2024,water services,Ward-28,Refuse,24712363,5586892,17855738,5665495,89.0,FIN_SYS_A
31-08-2024,WATER SERVICES,Ward-29,Electricity,7240841,25887950,20486073,2579596,91.7,MANUAL_UPLOAD
31-08-2024,WATER SERVICES,Ward-30,Water,25861410,14804655,8480948,5893678,79.8,MANUAL_UPLOAD
31-08-2024,electricity,Ward-1,Water,24412043,28942532,8813315,4715705,95.9,FIN_SYS_A
31-08-2024,ELECTRICITY,Ward-2,Rates,19154717,27905946,10192035,8798167,56.3,FIN_SYS_B
31-08-2024,ELECTRICITY,Ward-3,Rates,22560309,17151861,14121611,8089816,84.1,FIN_SYS_A
31-08-2024,ELECTRICITY,Ward-4,Rates,21151627,14467521,19327793,7378107,66.3,MANUAL_UPLOAD
31-08-2024,electricity,Ward-5,Refuse,16316929,16778368,14841438,6337242,56.9,FIN_SYS_B
31-08-2024,ELECTRICITY,Ward-6,Refuse,24004727,7663852,9810575,3395588,79.9,MANUAL_UPLOAD
31-08-2024,electricity,Ward-7,Electricity,23160731,7607621,19495504,517019,84.1,FIN_SYS_B
31-08-2024,electricity,Ward-8,Rates,8390369,21433034,16834676,3764500,76.0,FIN_SYS_B
31-08-2024,electricity,Ward-9,Electricity,12182978,23169106,22943780,6749298,84.4,MANUAL_UPLOAD
31-08-2024,electricity,Ward-10,Refuse,23136405,13774980,6271279,1834679,86.9,FIN_SYS_B
31-08-2024,electricity,Ward-11,Electricity,12731432,23333895,22649484,3466777,95.0,MANUAL_UPLOAD
31-08-2024,electricity,Ward-12,Rates,22430486,8467660,3988174,6301607,85.0,MANUAL_UPLOAD
31-08-2024,electricity,Ward-13,Water,25981941,9412638,5977411,4063640,67.0,FIN_SYS_A
31-08-2024,electricity,Ward-14,Electricity,24854049,24911032,5810636,8802607,63.3,FIN_SYS_B
31-08-2024,electricity,Ward-15,Refuse,16604687,12125692,22706347,5699797,62.2,FIN_SYS_B
31-08-2024,ELECTRICITY,Ward-16,Electricity,10412424,15788525,11056621,3231527,88.6,MANUAL_UPLOAD
31-08-2024,ELECTRICITY,Ward-17,Water,5619445,12558926,23696613,8262963,69.2,FIN_SYS_A
31-08-2024,ELECTRICITY,Ward-18,Electricity,25249910,16685151,9312776,7477265,85.7,FIN_SYS_B
31-08-2024,ELECTRICITY,Ward-19,Water,25968813,19857240,14003671,5496676,85.6,FIN_SYS_B
31-08-2024,ELECTRICITY,Ward-20,Electricity,20669227,20976552,5082001,1839880,53.4,FIN_SYS_B
31-08-2024,electricity,Ward-21,Water,13600785,25290310,12740629,3638418,60.6,FIN_SYS_B
31-08-2024,electricity,Ward-22,Refuse,24857474,27557697,20925468,8823738,81.4,FIN_SYS_B
31-08-2024,ELECTRICITY,Ward-23,Water,11732277,12968227,20017031,8113425,81.2,FIN_SYS_A
31-08-2024,ELECTRICITY,Ward-24,Rates,12493996,16577345,20690936,1229696,62.9,FIN_SYS_B
31-08-2024,electricity,Ward-25,Water,11573948,19638948,4886277,6763386,78.3,MANUAL_UPLOAD
31-08-2024,electricity,Ward-26,Refuse,23826839,6230352,8818931,1270109,54.1,MANUAL_UPLOAD
31-08-2024,electricity,Ward-27,Refuse,4782255,21445569,2551400,6868629,69.3,MANUAL_UPLOAD
31-08-2024,electricity,Ward-28,Electricity,7275134,9763906,19198019,2107761,80.1,MANUAL_UPLOAD
31-08-2024,ELECTRICITY,Ward-29,Electricity,11921845,27089522,22815352,6760602,77.1,FIN_SYS_A
31-08-2024,electricity,Ward-30,Water,21323298,12005242,12483764,6781367,97.8,FIN_SYS_A
31-08-2024,WASTE MANAGEMENT,Ward-1,Rates,7676747,18789113,18717685,555944,97.5,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-2,Water,25230237,17208937,7998385,7677092,61.4,FIN_SYS_A
31-08-2024,WASTE MANAGEMENT,Ward-3,Water,5531448,19684339,14966319,2829607,61.2,FIN_SYS_A
31-08-2024,WASTE MANAGEMENT,Ward-4,Water,16893310,13453536,16235650,7832155,79.1,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-5,Rates,25702955,6259448,11788177,8039563,87.1,FIN_SYS_A
31-08-2024,WASTE MANAGEMENT,Ward-6,Rates,21351642,6910969,23566957,2392474,75.4,FIN_SYS_B
31-08-2024,waste management,Ward-7,Electricity,8243530,17955682,20370329,8711554,79.8,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-8,Refuse,16092549,6592657,7268587,3014416,62.0,FIN_SYS_B
31-08-2024,waste management,Ward-9,Electricity,10944695,14078184,17742635,7130658,84.7,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-10,Water,5125598,25883108,23466830,2142931,88.4,FIN_SYS_B
31-08-2024,waste management,Ward-11,Refuse,7211165,11562235,15472351,2578162,66.2,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-12,Electricity,20083275,4072611,22865609,1970575,79.8,FIN_SYS_B
31-08-2024,waste management,Ward-13,Refuse,10363649,9991837,18327192,8495867,59.2,FIN_SYS_A
31-08-2024,waste management,Ward-14,Refuse,13134895,26950975,12708657,8992041,63.4,FIN_SYS_A
31-08-2024,WASTE MANAGEMENT,Ward-15,Rates,18824934,26080053,19279010,3048861,92.3,FIN_SYS_A
31-08-2024,WASTE MANAGEMENT,Ward-16,Rates,15463323,15031176,4362020,3237732,94.3,FIN_SYS_A
31-08-2024,WASTE MANAGEMENT,Ward-17,Refuse,10059804,4796519,16053949,3442696,54.2,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-18,Refuse,24689435,5393250,2915157,7953333,78.5,MANUAL_UPLOAD
31-08-2024,waste management,Ward-19,Rates,13012439,9162506,10255694,8379077,89.0,MANUAL_UPLOAD
31-08-2024,waste management,Ward-20,Rates,10401745,23860853,9806617,6849846,74.5,MANUAL_UPLOAD
31-08-2024,WASTE MANAGEMENT,Ward-21,Refuse,16915010,19098509,9316518,4389555,97.1,FIN_SYS_A
31-08-2024,waste management,Ward-22,Water,9420360,4410354,7376639,6620750,50.6,MANUAL_UPLOAD
31-08-2024,waste management,Ward-23,Water,15739671,22661452,17182810,1840200,90.2,FIN_SYS_A
31-08-2024,waste management,Ward-24,Electricity,24905480,6261475,13424696,4163261,71.8,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-25,Water,15091219,6701837,22993516,2184089,55.0,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-26,Electricity,5482603,12352671,22799185,4945132,50.1,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-27,Refuse,7255241,29841768,23892607,1834089,64.6,FIN_SYS_B
31-08-2024,WASTE MANAGEMENT,Ward-28,Refuse,5798832,15540104,8710140,1796604,54.8,FIN_SYS_A
31-08-2024,WASTE MANAGEMENT,Ward-29,Refuse,9737228,18740928,6187934,7289277,55.5,MANUAL_UPLOAD
31-08-2024,WASTE MANAGEMENT,Ward-30,Rates,14102237,21998529,21658483,8192449,87.8,FIN_SYS_B
31-08-2024,ROADS & TRANSPORT,Ward-1,Water,6411112,23276820,5335479,8523149,70.2,FIN_SYS_A
31-08-2024,ROADS & TRANSPORT,Ward-2,Electricity,8727619,6426514,12628208,5670420,55.2,FIN_SYS_B
31-08-2024,ROADS & TRANSPORT,Ward-3,Rates,5601481,13312925,20603877,3639996,57.2,MANUAL_UPLOAD
31-08-2024,roads & transport,Ward-4,Rates,8806606,10222075,15774752,6592525,80.5,MANUAL_UPLOAD
31-08-2024,roads & transport,Ward-5,Water,21972118,26642934,15044836,929591,77.9,FIN_SYS_A
31-08-2024,ROADS & TRANSPORT,Ward-6,Rates,18832224,17348537,21238791,1832503,65.6,FIN_SYS_B
31-08-2024,roads & transport,Ward-7,Electricity,20927863,4817139,19048128,4484449,82.2,MANUAL_UPLOAD
31-08-2024,ROADS & TRANSPORT,Ward-8,Water,11799619,12426634,22766997,8110317,65.4,FIN_SYS_A
31-08-2024,roads & transport,Ward-9,Water,10871727,28369312,18380029,3524200,69.4,FIN_SYS_A
31-08-2024,roads & transport,Ward-10,Water,23031477,23785370,18929836,5868169,72.4,FIN_SYS_A
31-08-2024,roads & transport,Ward-11,Rates,24681755,14148338,3116138,5198341,60.3,FIN_SYS_B
31-08-2024,roads & transport,Ward-12,Refuse,17728082,22767215,17239805,2229831,92.1,FIN_SYS_A
31-08-2024,ROADS & TRANSPORT,Ward-13,Water,4558303,4206956,17053531,8308862,61.7,MANUAL_UPLOAD
31-08-2024,ROADS & TRANSPORT,Ward-14,Electricity,8204517,12243617,7426770,8691061,88.5,FIN_SYS_B
31-08-2024,roads & transport,Ward-15,Water,18482392,21834958,9751521,2338305,83.0,FIN_SYS_A
31-08-2024,roads & transport,Ward-16,Electricity,11359676,19352849,20634736,2535915,79.0,FIN_SYS_A
31-08-2024,ROADS & TRANSPORT,Ward-17,Electricity,20187071,25928174,21787133,8669154,95.0,FIN_SYS_A
31-08-2024,ROADS & TRANSPORT,Ward-18,Refuse,18413435,25138088,22481498,615243,72.3,FIN_SYS_A
31-08-2024,ROADS & TRANSPORT,Ward-19,Electricity,15013192,26432025,4462226,854663,87.4,FIN_SYS_A
31-08-2024,ROADS & TRANSPORT,Ward-20,Electricity,16872297,5577735,9028178,6431777,95.0,MANUAL_UPLOAD
31-08-2024,ROADS & TRANSPORT,Ward-21,Water,7880949,17958634,21054296,8605827,85.1,FIN_SYS_B
31-08-2024,roads & transport,Ward-22,Water,8233232,16343959,5995528,5995050,80.0,MANUAL_UPLOAD
31-08-2024,roads & transport,Ward-23,Electricity,24253430,6220997,15817582,6340427,62.1,FIN_SYS_A
31-08-2024,ROADS & TRANSPORT,Ward-24,Water,7406324,18701420,11814726,1412443,72.7,MANUAL_UPLOAD
31-08-2024,roads & transport,Ward-25,Electricity,4616373,10300987,23504084,359388,97.8,FIN_SYS_B
31-08-2024,ROADS & TRANSPORT,Ward-26,Rates,7422458,14865223,19555050,1766177,81.6,MANUAL_UPLOAD
31-08-2024,roads & transport,Ward-27,Water,13190676,28157116,14508208,5555391,69.8,FIN_SYS_B
31-08-2024,ROADS & TRANSPORT,Ward-28,Refuse,16205610,15776425,10855400,7487998,89.7,MANUAL_UPLOAD
31-08-2024,roads & transport,Ward-29,Rates,19767124,23019656,11208874,5481755,52.0,FIN_SYS_A
31-08-2024,roads & transport,Ward-30,Electricity,16965340,6103841,22459715,6832082,55.0,MANUAL_UPLOAD
31-08-2024,housing,Ward-1,Rates,17997750,25798279,9709084,1240439,89.6,FIN_SYS_B
31-08-2024,housing,Ward-2,Rates,4776727,20600570,23250951,4928022,98.4,FIN_SYS_A
31-08-2024,HOUSING,Ward-3,Refuse,23733904,20246862,15644483,6271530,97.8,FIN_SYS_A
31-08-2024,housing,Ward-4,Rates,17076868,27920299,13308291,1416500,61.1,FIN_SYS_B
31-08-2024,housing,Ward-5,Refuse,23682274,29547384,8874848,5110454,70.6,FIN_SYS_B
31-08-2024,HOUSING,Ward-6,Electricity,9258458,4974011,21481240,2894724,76.7,FIN_SYS_A
31-08-2024,HOUSING,Ward-7,Refuse,8556149,11993565,12893339,2724509,94.0,FIN_SYS_B
31-08-2024,housing,Ward-8,Rates,20456973,22186581,11920435,5713704,98.0,MANUAL_UPLOAD
31-08-2024,housing,Ward-9,Refuse,8506242,29796281,9184200,5158604,74.0,FIN_SYS_B
31-08-2024,HOUSING,Ward-10,Electricity,16771990,10615264,12602491,5855656,64.2,FIN_SYS_A
31-08-2024,HOUSING,Ward-11,Refuse,20859488,23573560,17281065,3379425,67.3,FIN_SYS_B
31-08-2024,housing,Ward-12,Electricity,17509530,19861073,20964990,4700179,62.3,FIN_SYS_A
31-08-2024,HOUSING,Ward-13,Water,5026843,17707640,5919173,5539473,81.6,FIN_SYS_B
31-08-2024,housing,Ward-14,Refuse,17259781,26641008,4596563,7879224,75.3,FIN_SYS_A
31-08-2024,HOUSING,Ward-15,Electricity,9752374,25850567,8374661,6859698,94.5,MANUAL_UPLOAD
31-08-2024,housing,Ward-16,Rates,13605914,14911137,19695603,5871297,81.7,FIN_SYS_B
31-08-2024,housing,Ward-17,Water,14779583,27904665,19411044,1258233,63.0,MANUAL_UPLOAD
31-08-2024,HOUSING,Ward-18,Water,16893092,27313207,11415519,2504818,93.8,FIN_SYS_B
31-08-2024,HOUSING,Ward-19,Electricity,17552548,9515157,22643590,5390259,93.1,FIN_SYS_B
31-08-2024,housing,Ward-20,Water,6028561,21424664,22743396,6078045,84.4,MANUAL_UPLOAD
31-08-2024,housing,Ward-21,Electricity,11721761,12208730,10348566,4751724,75.0,FIN_SYS_A
31-08-2024,housing,Ward-22,Rates,19916907,20400285,9824631,1117691,82.7,FIN_SYS_A
31-08-2024,housing,Ward-23,Rates,24834431,22694298,9413382,8396097,50.4,MANUAL_UPLOAD
31-08-2024,HOUSING,Ward-24,Electricity,23632933,19662949,11877294,2845925,76.8,FIN_SYS_B
31-08-2024,HOUSING,Ward-25,Water,14184701,19583478,7842044,8134042,54.8,MANUAL_UPLOAD
31-08-2024,housing,Ward-26,Refuse,6276768,12128639,4370032,2696849,87.6,MANUAL_UPLOAD
31-08-2024,HOUSING,Ward-27,Rates,18676941,17538915,6472903,4005213,51.4,MANUAL_UPLOAD
31-08-2024,housing,Ward-28,Electricity,23859577,20105032,16769951,4353743,97.8,FIN_SYS_A
31-08-2024,HOUSING,Ward-29,Refuse,22489817,21657437,10742031,1863254,68.6,FIN_SYS_B
31-08-2024,HOUSING,Ward-30,Refuse,16784753,27334207,12896824,2515197,52.0,FIN_SYS_A
31-08-2024,ADMINISTRATION,Ward-1,Refuse,6052602,13007964,22289632,5792074,63.9,MANUAL_UPLOAD
31-08-2024,ADMINISTRATION,Ward-2,Rates,13506891,17096930,5714637,8133134,66.4,MANUAL_UPLOAD
31-08-2024,administration,Ward-3,Refuse,9358616,7776663,12681916,6145614,85.2,FIN_SYS_B
31-08-2024,administration,Ward-4,Electricity,5211640,13314115,10541406,2161871,91.6,FIN_SYS_A
31-08-2024,ADMINISTRATION,Ward-5,Refuse,24278682,21490945,6437818,3293517,55.6,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-6,Electricity,7404931,16517819,21934103,6608179,95.3,MANUAL_UPLOAD
31-08-2024,administration,Ward-7,Electricity,15744119,22989893,11695305,7719185,69.2,MANUAL_UPLOAD
31-08-2024,administration,Ward-8,Electricity,19347742,29767248,3438239,7506272,94.1,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-9,Electricity,6256831,17514977,19958511,6756611,83.7,FIN_SYS_A
31-08-2024,ADMINISTRATION,Ward-10,Electricity,24267090,16076496,4347148,1831775,72.4,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-11,Rates,17930300,18625903,6558576,1241004,64.9,FIN_SYS_B
31-08-2024,administration,Ward-12,Refuse,6468707,12956097,5416672,4222279,93.3,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-13,Refuse,6274701,28224683,17581521,4389244,95.3,MANUAL_UPLOAD
31-08-2024,administration,Ward-14,Electricity,19487830,11566338,4101719,7038229,74.4,FIN_SYS_B
31-08-2024,administration,Ward-15,Electricity,22412955,10154814,17059055,5408892,70.0,MANUAL_UPLOAD
31-08-2024,administration,Ward-16,Rates,21051424,24747716,19430883,6121302,89.4,FIN_SYS_A
31-08-2024,administration,Ward-17,Electricity,22746206,27576655,11401782,6007761,79.6,FIN_SYS_B
31-08-2024,administration,Ward-18,Refuse,11907244,9166301,12152585,5586222,91.0,FIN_SYS_A
31-08-2024,ADMINISTRATION,Ward-19,Electricity,6136194,29003741,18488497,578001,83.4,FIN_SYS_A
31-08-2024,ADMINISTRATION,Ward-20,Rates,9193479,16145490,21069821,6585981,80.2,MANUAL_UPLOAD
31-08-2024,ADMINISTRATION,Ward-21,Electricity,19708916,17479912,23291211,1151902,85.6,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-22,Rates,8848184,17571288,10638534,3694995,59.9,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-23,Rates,25881194,14453910,9030650,2114906,74.0,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-24,Electricity,17304955,26764141,20601922,4109158,66.2,MANUAL_UPLOAD
31-08-2024,ADMINISTRATION,Ward-25,Electricity,11952677,17158869,6277806,3970585,91.8,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-26,Water,10505469,28844850,22217969,3224131,80.3,FIN_SYS_B
31-08-2024,ADMINISTRATION,Ward-27,Refuse,14927029,11485914,12214376,3078443,64.4,MANUAL_UPLOAD
31-08-2024,ADMINISTRATION,Ward-28,Rates,9039480,5222213,11965036,1611079,98.4,FIN_SYS_A
31-08-2024,administration,Ward-29,Water,7111136,21013420,14884689,5889667,74.5,FIN_SYS_B
31-08-2024,administration,Ward-30,Refuse,9312284,11731780,15717211,5015001,94.1,FIN_SYS_A
30-09-2024,water services,Ward-1,Water,15704195,20975270,17888420,8682101,94.0,FIN_SYS_B
30-09-2024,water services,Ward-2,Rates,14251601,17783041,6434714,5933525,62.0,FIN_SYS_A
30-09-2024,WATER SERVICES,Ward-3,Electricity,11130771,13546514,15765288,1586397,77.3,FIN_SYS_B
30-09-2024,water services,Ward-4,Electricity,11590232,28454389,5031267,4657810,63.4,FIN_SYS_A
30-09-2024,water services,Ward-5,Rates,17151361,5143424,6729718,8578568,86.9,FIN_SYS_A
30-09-2024,WATER SERVICES,Ward-6,Rates,14743816,17417525,22421557,5545662,64.5,FIN_SYS_B
30-09-2024,water services,Ward-7,Refuse,17204626,10330662,21169702,8675729,97.0,FIN_SYS_B
30-09-2024,water services,Ward-8,Water,18368237,24510415,13803113,533068,92.0,MANUAL_UPLOAD
30-09-2024,WATER SERVICES,Ward-9,Refuse,20570535,19731065,11888931,2996137,79.8,FIN_SYS_B
30-09-2024,water services,Ward-10,Water,11333145,5806626,3001858,6086286,53.7,FIN_SYS_A
30-09-2024,WATER SERVICES,Ward-11,Electricity,20873235,6803353,7840068,6798401,78.3,MANUAL_UPLOAD
30-09-2024,WATER SERVICES,Ward-12,Refuse,25575464,11113769,23901551,8946441,63.5,FIN_SYS_A
30-09-2024,WATER SERVICES,Ward-13,Water,13318850,7179158,2737600,7317070,84.5,FIN_SYS_B
30-09-2024,water services,Ward-14,Rates,15105662,12446212,15335410,6932268,68.5,FIN_SYS_B
30-09-2024,WATER SERVICES,Ward-15,Refuse,17347143,20438299,18217547,5607508,51.8,FIN_SYS_A
30-09-2024,water services,Ward-16,Electricity,21680484,22019077,2243496,7118472,78.6,FIN_SYS_A
30-09-2024,water services,Ward-17,Electricity,7600671,13209662,12942262,865160,91.3,FIN_SYS_B
30-09-2024,water services,Ward-18,Rates,19167959,28512860,11260841,1926014,89.0,FIN_SYS_A
30-09-2024,WATER SERVICES,Ward-19,Refuse,5423428,26220178,11624449,766746,56.1,MANUAL_UPLOAD
30-09-2024,WATER SERVICES,Ward-20,Refuse,23212865,28726626,6736406,8874533,87.7,FIN_SYS_B
30-09-2024,WATER SERVICES,Ward-21,Water,18754652,6185089,11329473,6891004,63.7,FIN_SYS_A
30-09-2024,WATER SERVICES,Ward-22,Rates,12003808,25521404,17943038,5524209,68.6,MANUAL_UPLOAD
30-09-2024,water services,Ward-23,Electricity,5003530,28010049,14752014,8964010,62.4,MANUAL_UPLOAD
30-09-2024,water services,Ward-24,Refuse,8184377,13760253,18108215,6845088,65.5,FIN_SYS_A
30-09-2024,water services,Ward-25,Water,21729408,12934783,5844157,2723074,53.8,FIN_SYS_B
30-09-2024,water services,Ward-26,Rates,22555496,19614682,11959653,739126,66.1,FIN_SYS_A
30-09-2024,WATER SERVICES,Ward-27,Water,11276654,21074349,7664207,2939494,93.3,FIN_SYS_A
30-09-2024,water services,Ward-28,Rates,5849207,13068118,22954204,7746555,54.7,MANUAL_UPLOAD
30-09-2024,WATER SERVICES,Ward-29,Refuse,12111577,6672561,16567321,5943724,94.4,FIN_SYS_A
30-09-2024,WATER SERVICES,Ward-30,Water,25666393,27133441,9987756,4533895,52.8,FIN_SYS_B
30-09-2024,electricity,Ward-1,Refuse,9261973,14138066,6880591,6826280,90.7,MANUAL_UPLOAD
30-09-2024,ELECTRICITY,Ward-2,Refuse,18665854,27873366,15095789,5842479,61.3,FIN_SYS_B
30-09-2024,electricity,Ward-3,Rates,23877402,29827814,23940434,3196995,86.5,MANUAL_UPLOAD
30-09-2024,electricity,Ward-4,Rates,9793741,26004474,4181764,3329691,72.9,FIN_SYS_B
30-09-2024,electricity,Ward-5,Electricity,20311492,21635460,4456720,5655226,68.4,FIN_SYS_B
30-09-2024,electricity,Ward-6,Water,21767359,7339440,23238762,6799377,80.5,FIN_SYS_B
30-09-2024,ELECTRICITY,Ward-7,Rates,10347714,18809494,11350843,4033642,91.1,FIN_SYS_A
30-09-2024,electricity,Ward-8,Electricity,11082672,9087375,19380042,6725477,88.0,FIN_SYS_A
30-09-2024,electricity,Ward-9,Electricity,9377105,4646740,8070302,6911455,56.8,MANUAL_UPLOAD
30-09-2024,electricity,Ward-10,Water,9910111,18703793,18034235,1158744,62.3,FIN_SYS_A
30-09-2024,electricity,Ward-11,Rates,7799112,14472852,21613090,5784085,74.8,FIN_SYS_B
30-09-2024,electricity,Ward-12,Rates,9273776,11274683,19465031,2245501,81.2,FIN_SYS_B
30-09-2024,electricity,Ward-13,Rates,6363302,18205296,20075278,8875084,85.9,FIN_SYS_B
30-09-2024,electricity,Ward-14,Refuse,20768153,9859251,20929955,5815010,87.2,FIN_SYS_A
30-09-2024,ELECTRICITY,Ward-15,Water,20227830,13527076,4389359,2479762,54.9,FIN_SYS_B
30-09-2024,ELECTRICITY,Ward-16,Refuse,20528951,20348310,8745352,3940352,51.5,MANUAL_UPLOAD
30-09-2024,electricity,Ward-17,Electricity,18499176,14444377,7790410,7764251,90.1,FIN_SYS_A
30-09-2024,ELECTRICITY,Ward-18,Water,16925432,7377359,8366502,8272436,67.5,MANUAL_UPLOAD
30-09-2024,ELECTRICITY,Ward-19,Rates,17271737,7867763,3168609,3428867,90.9,FIN_SYS_B
30-09-2024,ELECTRICITY,Ward-20,Rates,19073587,25700841,17919314,1199270,89.2,FIN_SYS_B
30-09-2024,electricity,Ward-21,Water,14496458,22547354,14284547,1615062,60.0,FIN_SYS_B
30-09-2024,electricity,Ward-22,Water,13238177,24619201,12511124,8104541,73.9,FIN_SYS_A
30-09-2024,ELECTRICITY,Ward-23,Refuse,19981879,25638620,18122870,673061,81.0,FIN_SYS_A
30-09-2024,ELECTRICITY,Ward-24,Electricity,18089724,24083308,17414738,314551,51.6,FIN_SYS_B
30-09-2024,ELECTRICITY,Ward-25,Rates,5639626,26103851,9805656,4646369,59.6,FIN_SYS_B
30-09-2024,ELECTRICITY,Ward-26,Refuse,16540001,27924762,5856771,5433208,88.2,FIN_SYS_A
30-09-2024,electricity,Ward-27,Refuse,19990504,18594201,13458735,7396448,68.8,FIN_SYS_A
30-09-2024,electricity,Ward-28,Electricity,18919271,28619530,4788194,4099152,51.2,MANUAL_UPLOAD
30-09-2024,ELECTRICITY,Ward-29,Refuse,5887795,29814229,7161657,5967343,74.0,FIN_SYS_B
30-09-2024,electricity,Ward-30,Refuse,4635818,12365072,13830276,3096529,75.8,FIN_SYS_B
30-09-2024,WASTE MANAGEMENT,Ward-1,Rates,12744491,7224511,9242157,7358335,79.0,FIN_SYS_A
30-09-2024,WASTE MANAGEMENT,Ward-2,Electricity,5376312,14827130,19900181,7197612,91.7,FIN_SYS_B
30-09-2024,waste management,Ward-3,Refuse,5555722,16080007,3859466,6580776,77.1,FIN_SYS_A
30-09-2024,waste management,Ward-4,Refuse,16259010,9716777,2027324,8665717,69.3,MANUAL_UPLOAD
30-09-2024,WASTE MANAGEMENT,Ward-5,Water,9502755,21712372,4077967,5291473,53.9,MANUAL_UPLOAD
30-09-2024,WASTE MANAGEMENT,Ward-6,Electricity,24149623,25626219,18706263,3983744,53.8,FIN_SYS_A
30-09-2024,WASTE MANAGEMENT,Ward-7,Water,21372014,21303419,23138626,490642,54.6,MANUAL_UPLOAD
30-09-2024,WASTE MANAGEMENT,Ward-8,Rates,10454712,13211352,17887371,8172492,69.1,FIN_SYS_B
30-09-2024,waste management,Ward-9,Electricity,7643713,4026027,6654649,1011946,94.5,FIN_SYS_B
30-09-2024,waste management,Ward-10,Water,21769548,16444324,2239404,2995299,62.2,FIN_SYS_B
30-09-2024,waste management,Ward-11,Electricity,20987059,11027673,11002026,4194439,51.0,FIN_SYS_A
30-09-2024,WASTE MANAGEMENT,Ward-12,Electricity,6614241,4195576,22544665,4932538,50.1,MANUAL_UPLOAD
30-09-2024,WASTE MANAGEMENT,Ward-13,Water,11200343,23849459,18696199,2471663,76.4,MANUAL_UPLOAD
30-09-2024,WASTE MANAGEMENT,Ward-14,Water,21406846,6991736,13691308,2941474,60.2,FIN_SYS_A
30-09-2024,waste management,Ward-15,Rates,9576761,25166570,20970921,8765855,85.0,FIN_SYS_B
30-09-2024,waste management,Ward-16,Water,11463675,22257432,8932169,4924485,80.6,FIN_SYS_B
30-09-2024,WASTE MANAGEMENT,Ward-17,Rates,21908207,19695657,14371207,2654258,66.5,FIN_SYS_A
30-09-2024,WASTE MANAGEMENT,Ward-18,Water,14363747,7985625,8958394,5846095,60.9,FIN_SYS_B
30-09-2024,WASTE MANAGEMENT,Ward-19,Rates,6165965,13484852,23611596,8633607,95.1,FIN_SYS_A
30-09-2024,WASTE MANAGEMENT,Ward-20,Water,10569693,20523586,4648400,4196597,66.5,FIN_SYS_A
30-09-2024,waste management,Ward-21,Water,15805867,6906205,11556695,645313,64.7,MANUAL_UPLOAD
30-09-2024,waste management,Ward-22,Refuse,21642688,7145988,23908801,1574735,78.4,MANUAL_UPLOAD
